drug_concept_id|rxnorm_concept_name|outcome_concept_id|meddra_pt_concept_name|aers_report_count|aers_ebgm|aers_eb05|aers_has_hlt_outcome_w_eb05_gt1|on_label_all|on_label_specific|label_max_is_adversereaction_specific|label_max_is_postmarketing_specific|lit_total_paper_count|lit_specific_publication_count|lit_specific_randomized_controlled_trial_count|lit_specific_case_reports_count|lit_specific_meta_analysis_count|lit_specific_review_count|lit_specific_cochrane_count
1310149|Warfarin|36110581|Wound infection|13|0.8960000277|0.5609999895|1|1|0|0|0|749|0|0|0|0|0|0
1310149|Warfarin|35809132|General symptom|1|0.2370000035|0.0540000014|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35909506|Traumatic liver injury|1|1.0599999428|0.2399999946|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718492|Brachial plexopathy|1|0.9279999733|0.2099999934|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37019450|Polyuria|13|0.400000006|0.2509999871|1|0|0|0|0|75|0|0|0|0|0|0
1310149|Warfarin|35606817|Flat anterior chamber of eye|4|2.8099999428|1.2200000286|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708279|Gastric ulcer haemorrhage|99|2.4000000954|2.0199999809|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211109|Pelvic fracture|13|0.7310000062|0.4580000043|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35606854|Corneal abrasion|2|0.7300000191|0.2339999974|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36110958|Croup infectious|1|0.9940000176|0.224999994|0|1|0|0|0|3|0|0|0|0|0|0
1308216|Lisinopril|36009842|Dermatitis herpetiformis|1|1.0099999905|0.2280000001|1|1|0|0|0|143|0|0|0|0|0|0
1308216|Lisinopril|36111000|Kaposi's sarcoma|3|0.9739999771|0.3759999871|0|0|0|0|0|121|2|0|1|0|0|0
1310149|Warfarin|36516812|Arthralgia|324|0.5960000157|0.5440000296|0|0|0|0|0|173|0|0|0|0|0|0
1308216|Lisinopril|36717976|Basilar artery occlusion|1|1.1900000572|0.2689999938|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37320311|Hair disorder|12|0.5019999743|0.3079999983|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36313966|Investigation abnormal|1|0.8259999752|0.1870000064|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36315262|Body height decreased|8|0.5699999928|0.3140000105|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718583|Hypertonic bladder|2|0.4589999914|0.1469999999|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104826|Eosinophilia|26|0.3420000076|0.2460000068|0|0|0|0|0|60|3|0|3|0|0|0
1308216|Lisinopril|35809043|Neuroleptic malignant syndrome|1|0.0520000011|0.0120000001|1|1|0|0|0|405|0|0|0|0|0|0
1310149|Warfarin|36416575|Phosphorus metabolism disorder|2|1.7699999809|0.5669999719|0|0|0|0|0|10|0|0|0|0|0|0
1308216|Lisinopril|35909670|Hepatic neoplasm malignant|7|0.4009999931|0.2119999975|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36211208|Vascular injury|2|0.8889999986|0.2849999964|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36211594|Medical device complication|6|0.3179999888|0.1599999964|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37019254|Cystocele|4|2.3499999046|1.0199999809|1|0|0|0|0|6|0|0|0|0|0|0
1308216|Lisinopril|37320310|Hair colour changes|6|0.621999979|0.3129999936|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37320102|Dermatitis bullous|57|0.5879999995|0.4709999859|1|1|1|1|0|0|0|0|0|0|0|0
1310149|Warfarin|37420510|Bedridden|9|0.4650000036|0.2649999857|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36617522|Bladder neoplasm|7|1.2000000477|0.6380000114|0|0|0|0|0|58|1|0|0|0|0|0
1308216|Lisinopril|35104070|Iron deficiency anaemia|39|1.1100000143|0.8519999981|0|0|0|0|0|20|0|0|0|0|0|0
1308216|Lisinopril|35204989|Cardiac disorder|71|0.7440000176|0.6100000143|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35707714|Pancreatitis acute|6|0.1369999945|0.0689999983|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211261|Muscle injury|6|0.3610000014|0.1819999963|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37622545|Varicose vein|4|0.7049999833|0.3070000112|0|0|0|0|0|238|0|0|0|0|0|0
1308216|Lisinopril|36110015|Bacterial infection|13|0.5730000138|0.3589999974|0|0|0|0|0|288|0|0|0|0|0|0
1308216|Lisinopril|36110733|Urethritis|1|0.5580000281|0.126000002|0|1|0|0|0|69|0|0|0|0|0|0
1308216|Lisinopril|36818634|Abortion spontaneous|6|0.3860000074|0.1940000057|0|0|0|0|0|151|0|0|0|0|0|0
1308216|Lisinopril|36516808|Periarthritis|3|1.25|0.4839999974|0|0|0|0|0|48|0|0|0|0|0|0
1308216|Lisinopril|36516933|Spondylolisthesis|1|0.4959999919|0.1120000035|0|0|0|0|0|13|0|0|0|0|0|0
1310149|Warfarin|36009814|Cutaneous lupus erythematosus|1|0.2199999988|0.0500000007|0|0|0|0|0|1003|0|0|0|0|0|0
1310149|Warfarin|36516905|Intervertebral disc disorder|3|0.3039999902|0.1180000007|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37320284|Sweat gland disorder|1|0.8740000129|0.1979999989|0|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35306235|Congenital nose malformation|1|0.90200001|0.2039999962|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35205230|Ascites|55|1.2899999619|1.0299999714|1|1|0|0|0|176|0|0|0|0|0|0
1308216|Lisinopril|35305663|Pyloric stenosis|1|0.7129999995|0.1609999985|0|0|0|0|0|1|0|0|0|0|0|0
1310149|Warfarin|36009764|Laryngeal oedema|4|0.123999998|0.0540000014|0|0|0|0|0|43|0|0|0|0|0|0
1310149|Warfarin|36617413|Central nervous system neoplasm|1|0.2849999964|0.0649999976|0|0|0|0|0|194|0|0|0|0|0|0
1310149|Warfarin|36919075|Paranoia|4|0.074000001|0.0320000015|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36516904|Intervertebral disc degeneration|7|0.7950000167|0.4210000038|0|0|0|0|0|9|0|0|0|0|0|0
1308216|Lisinopril|36516894|Finger deformity|2|0.9789999723|0.3140000105|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37219893|Respiratory arrest|75|1.4400000572|1.1799999475|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37320187|Rash papular|9|0.5109999776|0.2919999957|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718077|Facial nerve disorder|1|0.7409999967|0.1679999977|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35506797|Hypothyroidism|29|1.0299999714|0.7570000291|0|0|0|0|0|820|0|0|0|0|0|0
1308216|Lisinopril|35708282|Gastric ulcer perforation|2|0.4059999883|0.1299999952|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36009909|Polyarteritis nodosa|4|2.0999999046|0.9129999876|0|1|0|0|0|268|0|0|0|0|0|0
1308216|Lisinopril|36110585|Bronchopneumonia|15|1.0399999619|0.6729999781|1|1|0|0|0|115|0|0|0|0|0|0
1308216|Lisinopril|36617920|Malignant melanoma|4|0.4309999943|0.1870000064|0|0|0|0|0|32|0|0|0|0|0|0
1310149|Warfarin|36009843|Dermatomyositis|5|0.7680000067|0.3630000055|0|0|0|0|0|608|0|0|0|0|0|0
1310149|Warfarin|36211113|Jaw fracture|3|0.6620000005|0.2560000122|0|0|0|0|0|160|0|0|0|0|0|0
1308216|Lisinopril|35708642|Stomatitis|30|0.4839999974|0.3560000062|0|0|0|0|0|84|0|0|0|0|0|0
1308216|Lisinopril|36110234|Staphylococcal sepsis|4|0.4199999869|0.1829999983|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37622482|Arterial disorder|2|0.5009999871|0.1609999985|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37622435|Raynaud's phenomenon|1|0.1599999964|0.0359999985|1|0|0|0|0|598|0|0|0|0|0|0
1308216|Lisinopril|37622455|Embolism|1|0.5619999766|0.1270000041|0|0|0|0|0|732|0|0|0|0|0|0
1308216|Lisinopril|36110584|Bronchitis|74|1.2200000286|1.0099999905|1|1|1|1|1|198|0|0|0|0|0|0
1308216|Lisinopril|35707714|Pancreatitis acute|67|2.7799999714|2.2699999809|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35708649|Malignant ascites|1|0.7639999986|0.172999993|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211262|Muscle rupture|7|1.1000000238|0.5830000043|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35707768|Gastrointestinal stoma complication|1|0.8199999928|0.1860000044|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36110195|Proteus infection|1|0.628000021|0.1420000046|0|0|0|0|0|2|0|0|0|0|0|0
1308216|Lisinopril|37119504|Cervix disorder|1|0.3429999948|0.0780000016|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36617219|Metastases to central nervous system|1|0.1400000006|0.0320000015|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36416528|Feeding disorder|1|0.2630000114|0.0590000004|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36617607|Ovarian neoplasm|3|1.4800000191|0.5699999928|1|0|0|0|0|346|1|0|1|0|0|0
1308216|Lisinopril|36416538|Starvation|2|1.5199999809|0.4869999886|1|0|0|0|0|1139|0|0|0|0|0|0
1310149|Warfarin|35909501|Liver disorder|57|0.5299999714|0.4250000119|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718137|Tension headache|2|0.5299999714|0.1700000018|0|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36919103|Hyperventilation|9|0.300999999|0.1720000058|1|1|0|0|0|184|0|0|0|0|0|0
1310149|Warfarin|37320120|Skin discolouration|345|2.9900000095|2.7300000191|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36517149|Tendon disorder|1|0.0610000007|0.0140000004|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110234|Staphylococcal sepsis|11|0.5419999957|0.326000005|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110266|Streptococcal sepsis|2|0.4709999859|0.1509999931|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35205315|Cardiomegaly|65|0.7509999871|0.6100000143|0|0|0|0|0|1580|0|0|0|0|0|0
1310149|Warfarin|36617702|Prostate cancer|36|0.5690000057|0.4300000072|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37119492|Breast pain|20|0.3140000105|0.2160000056|1|0|0|0|0|148|0|0|0|0|0|0
1310149|Warfarin|36110351|Coccidioidomycosis|3|1.0800000429|0.4149999917|0|0|0|0|0|11|0|0|0|0|0|0
1310149|Warfarin|36617720|Neoplasm prostate|2|0.6999999881|0.224999994|0|0|0|0|0|182|1|0|0|0|0|0
1310149|Warfarin|36416563|Hypocalcaemia|16|0.4079999924|0.2680000067|1|0|0|0|0|98|0|0|0|0|0|0
1310149|Warfarin|36918858|Anxiety|114|0.2160000056|0.1850000024|0|0|0|0|0|23|0|0|0|0|0|0
1310149|Warfarin|37119655|Infertility female|2|0.4830000103|0.1550000012|0|0|0|0|0|25|0|0|0|0|0|0
1308216|Lisinopril|37019330|Hydronephrosis|3|0.3359999955|0.1299999952|0|0|0|0|0|2010|0|0|0|0|0|0
1308216|Lisinopril|35305718|Macroglossia|1|0.9750000238|0.2210000008|1|0|0|0|0|5|0|0|0|0|0|0
1308216|Lisinopril|36211090|Limb crushing injury|2|1.3700000048|0.4399999976|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36211215|Concussion|4|0.8889999986|0.3860000074|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36818624|Abortion|45|3.0399999619|2.3699998856|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36311782|Heart sounds abnormal|1|0.5770000219|0.1309999973|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36516749|Osteonecrosis|1|0.0289999992|0.0070000002|0|0|0|0|0|226|0|0|0|0|0|0
1308216|Lisinopril|37219945|Respiratory disorder|70|1.2100000381|0.9929999709|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37622449|Hypotension|925|2.4600000381|2.3299999237|1|1|1|1|1|1471|13|2|8|0|0|0
1308216|Lisinopril|37622481|Angiopathy|13|0.6949999928|0.4350000024|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35506774|Goitre|6|1.1200000048|0.5619999766|0|0|0|0|0|2439|0|0|0|0|0|0
1308216|Lisinopril|35708106|Gastrooesophageal reflux disease|89|1.3999999762|1.1799999475|1|1|0|0|0|48|0|0|0|0|0|0
1308216|Lisinopril|36110491|Meningitis|2|0.175999999|0.0560000017|0|0|0|0|0|39|0|0|0|0|0|0
1308216|Lisinopril|36110642|Sepsis|83|0.4839999974|0.4029999971|0|0|0|0|0|433|0|0|0|0|0|0
1310149|Warfarin|37019462|Calculus urinary|2|0.3770000041|0.1209999993|0|0|0|0|0|60|0|0|0|0|0|0
1310149|Warfarin|35406349|Otitis externa|1|0.3429999948|0.0769999996|0|0|0|0|0|49|0|0|0|0|0|0
1310149|Warfarin|35406381|Meniere's disease|3|0.7649999857|0.2949999869|0|1|0|0|0|129|0|0|0|0|0|0
1310149|Warfarin|35809386|Mass|24|1.3600000143|0.9629999995|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35909520|Hepatorenal syndrome|5|0.4189999998|0.1979999989|0|0|0|0|0|1769|0|0|0|0|0|0
1310149|Warfarin|36211080|Traumatic fracture|2|1.0800000429|0.34799999|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211237|Haemothorax|61|6.2699999809|5.0500001907|1|1|0|0|0|16306|10|0|8|0|0|0
1310149|Warfarin|36211086|Haemarthrosis|94|17.5|14.6999998093|1|1|0|0|0|8358|14|0|10|0|0|0
1310149|Warfarin|35104067|Anaemia vitamin B12 deficiency|2|0.9739999771|0.3129999936|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35205145|Congenital cardiovascular anomaly|1|0.6370000243|0.1439999938|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104165|Disseminated intravascular coagulation|60|0.753000021|0.6069999933|1|0|0|0|0|24246|6|0|2|1|3|0
1310149|Warfarin|35607062|Mycotic corneal ulcer|1|1.3099999428|0.2960000038|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35707950|Diarrhoea infectious|2|1.0099999905|0.3249999881|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35909604|Alcoholic liver disease|1|0.5799999833|0.1309999973|1|1|0|0|0|389|0|0|0|0|0|0
1310149|Warfarin|36718235|Paralysis|55|0.9409999847|0.75|1|1|1|1|0|315|2|0|2|0|0|0
1310149|Warfarin|37219893|Respiratory arrest|76|0.7599999905|0.628000021|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36818821|Twin pregnancy|3|1.1599999666|0.4480000138|0|0|0|0|0|15|0|0|0|0|0|0
1310149|Warfarin|36617553|Uterine leiomyoma|9|0.7549999952|0.4300000072|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110258|Pneumonia streptococcal|2|0.5889999866|0.1889999956|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110224|Pneumonia staphylococcal|7|0.8080000281|0.4280000031|0|0|0|0|0|117|0|0|0|0|0|0
1310149|Warfarin|36211385|Contusion|718|6.1599998474|5.8000001907|1|0|0|0|0|610|5|0|5|0|0|0
1310149|Warfarin|35607358|Macular degeneration|22|0.7039999962|0.4909999967|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104323|Leukaemia|8|0.4180000126|0.2300000042|0|0|0|0|0|63|0|0|0|0|0|0
1310149|Warfarin|36818646|Foetal disorder|3|0.4709999859|0.1819999963|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110566|Post procedural infection|3|0.2660000026|0.1030000001|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110062|Pyomyositis|1|1.0599999428|0.2389999926|1|0|0|0|0|493|0|0|0|0|0|0
1308216|Lisinopril|35104186|Blood disorder|7|0.8169999719|0.4320000112|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35204905|Atrioventricular block second degree|4|0.4650000036|0.202000007|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35204998|Cardiovascular disorder|31|0.4740000069|0.351000011|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35809054|Pyrexia|395|0.3840000033|0.3540000021|0|1|1|1|0|172|0|0|0|0|0|0
1310149|Warfarin|36009823|Systemic lupus erythematosus|26|0.625|0.4499999881|0|0|0|0|0|509|0|0|0|0|0|0
1310149|Warfarin|36416682|Metabolic syndrome|2|0.648999989|0.2080000043|1|0|0|0|0|1053|0|0|0|0|0|0
1310149|Warfarin|35607294|Strabismus|1|0.224999994|0.050999999|0|0|0|0|0|386|0|0|0|0|0|0
1310149|Warfarin|36110040|Gangrene|91|4.1199998856|3.4600000381|1|0|0|0|0|1042|19|0|11|0|5|0
1310149|Warfarin|36211285|Arthropod bite|4|0.5170000196|0.224999994|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36009909|Polyarteritis nodosa|1|0.4839999974|0.1099999994|1|1|0|0|0|538|0|0|0|0|0|0
1310149|Warfarin|36617247|Haemangioma|7|1.3099999428|0.6940000057|0|0|0|0|0|101|0|0|0|0|0|0
1310149|Warfarin|36818801|Suppressed lactation|1|0.625|0.1420000046|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36919209|Sleep disorder|23|0.2800000012|0.1969999969|0|0|0|0|0|163|0|0|0|0|0|0
1310149|Warfarin|35204953|Atrial fibrillation|546|1.6599999666|1.5399999619|1|0|0|0|0|6252|0|0|0|0|0|0
1310149|Warfarin|36009825|Myasthenia gravis|1|0.1539999992|0.0350000001|0|0|0|0|0|15|0|0|0|0|0|0
1310149|Warfarin|35104802|Splenic injury|2|1.5800000429|0.5049999952|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110124|Escherichia sepsis|7|0.7749999762|0.4099999964|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35607142|Optic neuritis|2|0.1040000021|0.0329999998|0|0|0|0|0|42|0|0|0|0|0|0
1310149|Warfarin|36416496|Acidosis|23|0.5849999785|0.4120000005|0|0|0|0|0|34|0|0|0|0|0|0
1310149|Warfarin|36918942|Depression|133|0.2520000041|0.2179999948|0|0|0|0|0|98|0|0|0|0|0|0
1310149|Warfarin|36416525|Cachexia|8|0.3759999871|0.2070000023|1|0|0|0|0|823|0|0|0|0|0|0
1310149|Warfarin|36517026|Bone neoplasm malignant|1|0.2569999993|0.0579999983|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36918945|Major depression|1|0.0469999984|0.0109999999|0|0|0|0|0|48|0|0|0|0|0|0
1310149|Warfarin|36211304|Internal injury|1|0.8529999852|0.1930000037|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36516833|Myositis|18|0.4799999893|0.3219999969|0|0|0|0|0|117|0|0|0|0|0|0
1310149|Warfarin|36516958|Neck pain|39|0.4370000064|0.3339999914|1|0|0|0|0|232|0|0|0|0|0|0
1310149|Warfarin|36211131|Hand fracture|5|0.6470000148|0.3059999943|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211581|Complication of device insertion|1|0.4289999902|0.0970000029|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708108|Impaired gastric emptying|4|0.4390000105|0.1909999996|0|0|0|0|0|110|0|0|0|0|0|0
1310149|Warfarin|35909460|Gallbladder obstruction|1|0.8700000048|0.1969999969|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718468|Carpal tunnel syndrome|12|0.5929999948|0.3639999926|1|0|0|0|0|91|2|0|2|0|0|0
1310149|Warfarin|37019415|Choluria|1|0.7950000167|0.1800000072|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708409|Rectal cancer|3|0.4560000002|0.175999999|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35607031|Conjunctivitis|15|0.173999995|0.112999998|0|0|0|0|0|23|0|0|0|0|0|0
1310149|Warfarin|36211148|Accidental poisoning|1|0.8629999757|0.1949999928|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110089|Lyme disease|1|0.3459999859|0.0780000016|1|0|0|0|0|61|0|0|0|0|0|0
1310149|Warfarin|36110972|Poliomyelitis|1|1.0800000429|0.2450000048|0|0|0|0|0|91|0|0|0|0|0|0
1310149|Warfarin|36919120|Mental disorder due to a general medical condition|2|0.6589999795|0.2109999955|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37019287|Glomerulonephritis proliferative|1|0.4359999895|0.0989999995|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37019319|Renal failure acute|437|0.9250000119|0.8550000191|0|0|0|0|0|1152|11|0|6|0|2|0
1310149|Warfarin|36919194|Libido decreased|8|0.1330000013|0.0729999989|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35205185|Chest pain|508|0.7099999785|0.6589999795|1|1|1|1|0|5481|0|0|0|0|0|0
1310149|Warfarin|36718434|Speech disorder developmental|1|0.4320000112|0.0979999974|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35607488|Hemianopia homonymous|6|1.7100000381|0.8600000143|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110432|Tinea cruris|1|0.82099998|0.1860000044|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36312070|Blood pressure decreased|167|0.8700000048|0.7649999857|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708132|Ileus paralytic|16|0.4979999959|0.3269999921|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211135|Ulna fracture|1|0.5230000019|0.1180000007|0|0|0|0|0|149|0|0|0|0|0|0
1310149|Warfarin|35205025|Dizziness|1006|0.7519999743|0.7139999866|1|1|1|1|0|502|0|0|0|0|0|0
1310149|Warfarin|36919053|Affective disorder|2|0.2890000045|0.0930000022|0|1|0|0|0|43|0|0|0|0|0|0
1310149|Warfarin|35708417|Colon cancer|32|1.0099999905|0.753000021|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718196|Basal ganglion degeneration|1|0.9990000129|0.2259999961|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36919230|Completed suicide|108|0.6700000167|0.57099998|1|0|0|0|0|443|0|0|0|0|0|0
1310149|Warfarin|36110673|Paronychia|3|0.6750000119|0.2610000074|0|0|0|0|0|17|0|0|0|0|0|0
1310149|Warfarin|36211331|Femoral nerve injury|2|2.0999999046|0.6620000005|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36416706|Vitamin D deficiency|3|0.4639999866|0.1790000051|1|0|0|0|0|240|0|0|0|0|0|0
1310149|Warfarin|36718565|Central-alveolar hypoventilation|1|1.1299999952|0.2560000122|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36919149|Psychotic disorder|11|0.1190000027|0.0719999969|0|0|0|0|0|9|0|0|0|0|0|0
1310149|Warfarin|35104074|Anaemia|1648|3.0399999619|2.9200000763|1|1|1|1|0|212|3|0|2|1|2|0
1310149|Warfarin|36110438|Tinea pedis|1|0.4040000141|0.0909999982|0|0|0|0|0|22|0|0|0|0|0|0
1310149|Warfarin|35306031|Chondrodystrophy|3|2.1500000954|0.8289999962|0|0|0|0|0|4|0|0|0|0|0|0
1310149|Warfarin|35607009|Periorbital haematoma|8|1.6100000143|0.8849999905|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35305953|Talipes|4|0.77700001|0.3379999995|0|0|0|0|0|25|0|0|0|0|0|0
1310149|Warfarin|37520675|Finger amputation|4|1.4299999475|0.6230000257|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35204990|Cardiac function disturbance postoperative|2|1.4800000191|0.476000011|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35205022|Clubbing|2|1.2300000191|0.3939999938|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211758|Complications of transplanted kidney|2|0.4480000138|0.1439999938|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36416680|Metabolic disorder|7|0.5139999986|0.2720000148|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708158|Abdominal rigidity|1|0.2680000067|0.0610000007|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718067|Transient ischaemic attack|193|1.5800000429|1.3999999762|1|0|0|0|0|2244|1|0|0|0|0|0
1310149|Warfarin|37320122|Skin disorder|55|0.7459999919|0.5950000286|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36516937|Deformity thorax|1|1.0299999714|0.2329999954|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35204902|Atrioventricular block|32|1.4500000477|1.0800000429|1|0|0|0|0|1238|0|0|0|0|0|0
1308216|Lisinopril|35506530|Diabetic retinopathy|6|1.1599999666|0.5839999914|0|0|0|0|0|1237|0|0|0|0|0|0
1308216|Lisinopril|37420362|Economic problem|8|0.4869999886|0.2680000067|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36818632|Abortion missed|3|1.7400000095|0.6710000038|0|0|0|0|0|3|0|0|0|0|0|0
1308216|Lisinopril|36316455|Blood osmolarity decreased|2|0.8949999809|0.2870000005|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37019315|Anuria|38|1.5900000334|1.2100000381|1|1|1|1|1|5777|0|0|0|0|0|0
1308216|Lisinopril|37219999|Vocal cord disorder|6|1.9500000477|0.9800000191|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36516727|Bone development abnormal|1|0.8230000138|0.1860000044|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718220|Dystonia|1|0.023|0.0049999999|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110345|Respiratory moniliasis|1|0.6269999743|0.1420000046|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35606966|Eyelid disorder|1|0.2210000008|0.0500000007|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708278|Gastric ulcer|216|2.5299999714|2.2599999905|1|0|0|0|0|106|4|0|1|0|0|0
1310149|Warfarin|35809043|Neuroleptic malignant syndrome|1|0.0280000009|0.0060000001|1|0|0|0|0|493|0|0|0|0|0|0
1310149|Warfarin|36211111|Facial bones fracture|13|1.5|0.9369999766|0|0|0|0|0|12|0|0|0|0|0|0
1310149|Warfarin|36211404|Spinal cord injury cervical|1|0.9810000062|0.2220000029|1|0|0|0|0|0|0|0|0|0|0|0
