"rxcui"	"conceptId"	"drugBank"
"http://purl.bioontology.org/ontology/RXNORM/1551571"	"http://purl.org/net/ohdsi#45774605"	"http://bio2rdf.org/drugbank:DB02025"
"http://purl.bioontology.org/ontology/RXNORM/18747"	"http://purl.org/net/ohdsi#934262"	"http://bio2rdf.org/drugbank:DB01014"
"http://purl.bioontology.org/ontology/RXNORM/1227"	"http://purl.org/net/ohdsi#1114771"	"http://bio2rdf.org/drugbank:DB00995"
"http://purl.bioontology.org/ontology/RXNORM/135775"	"http://purl.org/net/ohdsi#1116031"	"http://bio2rdf.org/drugbank:DB00315"
"http://purl.bioontology.org/ontology/RXNORM/35296"	"http://purl.org/net/ohdsi#1334456"	"http://bio2rdf.org/drugbank:DB00178"
"http://purl.bioontology.org/ontology/RXNORM/8047"	"http://purl.org/net/ohdsi#732309"	"http://bio2rdf.org/drugbank:DB01186"
"http://purl.bioontology.org/ontology/RXNORM/1992"	"http://purl.org/net/ohdsi#939881"	"http://bio2rdf.org/drugbank:DB05318"
"http://purl.bioontology.org/ontology/RXNORM/1433347"	"http://purl.org/net/ohdsi#43560342"	"http://bio2rdf.org/drugbank:DB06973"
"http://purl.bioontology.org/ontology/RXNORM/6904"	"http://purl.org/net/ohdsi#1506602"	"http://bio2rdf.org/drugbank:DB06710"
"http://purl.bioontology.org/ontology/RXNORM/83816"	"http://purl.org/net/ohdsi#1747157"	"http://bio2rdf.org/drugbank:DB00705"
"http://purl.bioontology.org/ontology/RXNORM/722"	"http://purl.org/net/ohdsi#713109"	"http://bio2rdf.org/drugbank:DB00543"
"http://purl.bioontology.org/ontology/RXNORM/321064"	"http://purl.org/net/ohdsi#40226742"	"http://bio2rdf.org/drugbank:DB00275"
"http://purl.bioontology.org/ontology/RXNORM/18330"	"http://purl.org/net/ohdsi#1333379"	"http://bio2rdf.org/drugbank:DB01169"
"http://purl.bioontology.org/ontology/RXNORM/194881"	"http://purl.org/net/ohdsi#938044"	"http://bio2rdf.org/drugbank:DB01194"
"http://purl.bioontology.org/ontology/RXNORM/17652"	"http://purl.org/net/ohdsi#930747"	"http://bio2rdf.org/drugbank:DB00288"
"http://purl.bioontology.org/ontology/RXNORM/94"	"http://purl.org/net/ohdsi#43125776"	"http://bio2rdf.org/drugbank:DB02959"
"http://purl.bioontology.org/ontology/RXNORM/194"	"http://purl.org/net/ohdsi#19037624"	"http://bio2rdf.org/drugbank:DB03128"
"http://purl.bioontology.org/ontology/RXNORM/61381"	"http://purl.org/net/ohdsi#785788"	"http://bio2rdf.org/drugbank:DB00334"
"http://purl.bioontology.org/ontology/RXNORM/3105"	"http://purl.org/net/ohdsi#711714"	"http://bio2rdf.org/drugbank:DB01219"
"http://purl.bioontology.org/ontology/RXNORM/4511"	"http://purl.org/net/ohdsi#19111620"	"http://bio2rdf.org/drugbank:DB00158"
"http://purl.bioontology.org/ontology/RXNORM/281"	"http://purl.org/net/ohdsi#43081777"	"http://bio2rdf.org/drugbank:DB00787"
"http://purl.bioontology.org/ontology/RXNORM/4451"	"http://purl.org/net/ohdsi#1755112"	"http://bio2rdf.org/drugbank:DB01099"
"http://purl.bioontology.org/ontology/RXNORM/1490468"	"http://purl.org/net/ohdsi#44814600"	"http://bio2rdf.org/drugbank:DB09071"
"http://purl.bioontology.org/ontology/RXNORM/31448"	"http://purl.org/net/ohdsi#1113648"	"http://bio2rdf.org/drugbank:DB00461"
"http://purl.bioontology.org/ontology/RXNORM/105069"	"http://purl.org/net/ohdsi#19006313"	"http://bio2rdf.org/drugbank:DB05302"
"http://purl.bioontology.org/ontology/RXNORM/237082"	"http://purl.org/net/ohdsi#19056801"	"http://bio2rdf.org/drugbank:DB00953"
"http://purl.bioontology.org/ontology/RXNORM/1362927"	"http://purl.org/net/ohdsi#43012263"	"http://bio2rdf.org/drugbank:DB03967"
"http://purl.bioontology.org/ontology/RXNORM/33747"	"http://purl.org/net/ohdsi#1525278"	"http://bio2rdf.org/drugbank:DB04574"
"http://purl.bioontology.org/ontology/RXNORM/1313248"	"http://purl.org/net/ohdsi#42903585"	"http://bio2rdf.org/drugbank:DB03029"
"http://purl.bioontology.org/ontology/RXNORM/18343"	"http://purl.org/net/ohdsi#19033634"	"http://bio2rdf.org/drugbank:DB06697"
"http://purl.bioontology.org/ontology/RXNORM/662281"	"http://purl.org/net/ohdsi#1394023"	"http://bio2rdf.org/drugbank:DB04868"
"http://purl.bioontology.org/ontology/RXNORM/5492"	"http://purl.org/net/ohdsi#975125"	"http://bio2rdf.org/drugbank:DB00741"
"http://purl.bioontology.org/ontology/RXNORM/5833"	"http://purl.org/net/ohdsi#1379525"	"http://bio2rdf.org/drugbank:DB03106"
"http://purl.bioontology.org/ontology/RXNORM/3628"	"http://purl.org/net/ohdsi#1337860"	"http://bio2rdf.org/drugbank:DB00988"
"http://purl.bioontology.org/ontology/RXNORM/6674"	"http://purl.org/net/ohdsi#1394337"	"http://bio2rdf.org/drugbank:DB00888"
"http://purl.bioontology.org/ontology/RXNORM/83682"	"http://purl.org/net/ohdsi#1747005"	"http://bio2rdf.org/drugbank:DB01066"
"http://purl.bioontology.org/ontology/RXNORM/283753"	"http://purl.org/net/ohdsi#19071160"	"http://bio2rdf.org/drugbank:DB00556"
"http://purl.bioontology.org/ontology/RXNORM/56092"	"http://purl.org/net/ohdsi#19115054"	"http://bio2rdf.org/drugbank:DB00462"
"http://purl.bioontology.org/ontology/RXNORM/68149"	"http://purl.org/net/ohdsi#19003999"	"http://bio2rdf.org/drugbank:DB00688"
"http://purl.bioontology.org/ontology/RXNORM/5966"	"http://purl.org/net/ohdsi#19081224"	"http://bio2rdf.org/drugbank:DB08947"
"http://purl.bioontology.org/ontology/RXNORM/1151"	"http://purl.org/net/ohdsi#43076266"	"http://bio2rdf.org/drugbank:DB00126"
"http://purl.bioontology.org/ontology/RXNORM/38668"	"http://purl.org/net/ohdsi#19042801"	"http://bio2rdf.org/drugbank:DB01108"
"http://purl.bioontology.org/ontology/RXNORM/306266"	"http://purl.org/net/ohdsi#1711246"	"http://bio2rdf.org/drugbank:DB00442"
"http://purl.bioontology.org/ontology/RXNORM/1368702"	"http://purl.org/net/ohdsi#43014281"	"http://bio2rdf.org/drugbank:DB02327"
"http://purl.bioontology.org/ontology/RXNORM/1430438"	"http://purl.org/net/ohdsi#43533090"	"http://bio2rdf.org/drugbank:DB08916"
"http://purl.bioontology.org/ontology/RXNORM/39998"	"http://purl.org/net/ohdsi#744798"	"http://bio2rdf.org/drugbank:DB00909"
"http://purl.bioontology.org/ontology/RXNORM/235559"	"http://purl.org/net/ohdsi#19055251"	"http://bio2rdf.org/drugbank:DB00698"
"http://purl.bioontology.org/ontology/RXNORM/1312358"	"http://purl.org/net/ohdsi#42903427"	"http://bio2rdf.org/drugbank:DB04630"
"http://purl.bioontology.org/ontology/RXNORM/5552"	"http://purl.org/net/ohdsi#1377141"	"http://bio2rdf.org/drugbank:DB01005"
"http://purl.bioontology.org/ontology/RXNORM/39541"	"http://purl.org/net/ohdsi#1343346"	"http://bio2rdf.org/drugbank:DB00361"
"http://purl.bioontology.org/ontology/RXNORM/139462"	"http://purl.org/net/ohdsi#1716903"	"http://bio2rdf.org/drugbank:DB00218"
"http://purl.bioontology.org/ontology/RXNORM/231049"	"http://purl.org/net/ohdsi#1189697"	"http://bio2rdf.org/drugbank:DB00216"
"http://purl.bioontology.org/ontology/RXNORM/1368130"	"http://purl.org/net/ohdsi#43013466"	"http://bio2rdf.org/drugbank:DB07352"
"http://purl.bioontology.org/ontology/RXNORM/4919"	"http://purl.org/net/ohdsi#962398"	"http://bio2rdf.org/drugbank:DB00145"
"http://purl.bioontology.org/ontology/RXNORM/190376"	"http://purl.org/net/ohdsi#1736887"	"http://bio2rdf.org/drugbank:DB00601"
"http://purl.bioontology.org/ontology/RXNORM/90"	"http://purl.org/net/ohdsi#43117528"	"http://bio2rdf.org/drugbank:DB00159"
"http://purl.bioontology.org/ontology/RXNORM/474128"	"http://purl.org/net/ohdsi#1758392"	"http://bio2rdf.org/drugbank:DB01265"
"http://purl.bioontology.org/ontology/RXNORM/237159"	"http://purl.org/net/ohdsi#1192218"	"http://bio2rdf.org/drugbank:DB01001"
"http://purl.bioontology.org/ontology/RXNORM/10207"	"http://purl.org/net/ohdsi#1836503"	"http://bio2rdf.org/drugbank:DB00263"
"http://purl.bioontology.org/ontology/RXNORM/28439"	"http://purl.org/net/ohdsi#705103"	"http://bio2rdf.org/drugbank:DB00555"
"http://purl.bioontology.org/ontology/RXNORM/11115"	"http://purl.org/net/ohdsi#19007572"	"http://bio2rdf.org/drugbank:DB00161"
"http://purl.bioontology.org/ontology/RXNORM/1367180"	"http://purl.org/net/ohdsi#43012636"	"http://bio2rdf.org/drugbank:DB03561"
"http://purl.bioontology.org/ontology/RXNORM/260101"	"http://purl.org/net/ohdsi#1799139"	"http://bio2rdf.org/drugbank:DB00198"
"http://purl.bioontology.org/ontology/RXNORM/60212"	"http://purl.org/net/ohdsi#1781733"	"http://bio2rdf.org/drugbank:DB01117"
"http://purl.bioontology.org/ontology/RXNORM/7804"	"http://purl.org/net/ohdsi#1124957"	"http://bio2rdf.org/drugbank:DB00497"
"http://purl.bioontology.org/ontology/RXNORM/2653"	"http://purl.org/net/ohdsi#1001419"	"http://bio2rdf.org/drugbank:DB00907"
"http://purl.bioontology.org/ontology/RXNORM/1368877"	"http://purl.org/net/ohdsi#43014176"	"http://bio2rdf.org/drugbank:DB02255"
"http://purl.bioontology.org/ontology/RXNORM/83515"	"http://purl.org/net/ohdsi#1346686"	"http://bio2rdf.org/drugbank:DB00876"
"http://purl.bioontology.org/ontology/RXNORM/1359086"	"http://purl.org/net/ohdsi#42904278"	"http://bio2rdf.org/drugbank:DB03440"
"http://purl.bioontology.org/ontology/RXNORM/155"	"http://purl.org/net/ohdsi#43076708"	"http://bio2rdf.org/drugbank:DB01614"
"http://purl.bioontology.org/ontology/RXNORM/2358"	"http://purl.org/net/ohdsi#43081275"	"http://bio2rdf.org/drugbank:DB00878"
"http://purl.bioontology.org/ontology/RXNORM/1546380"	"http://purl.org/net/ohdsi#45775530"	"http://bio2rdf.org/drugbank:DB01440"
"http://purl.bioontology.org/ontology/RXNORM/2410"	"http://purl.org/net/ohdsi#795113"	"http://bio2rdf.org/drugbank:DB00356"
"http://purl.bioontology.org/ontology/RXNORM/4719"	"http://purl.org/net/ohdsi#1558242"	"http://bio2rdf.org/drugbank:DB01241"
"http://purl.bioontology.org/ontology/RXNORM/2051"	"http://purl.org/net/ohdsi#19049150"	"http://bio2rdf.org/drugbank:DB00429"
"http://purl.bioontology.org/ontology/RXNORM/1256"	"http://purl.org/net/ohdsi#19014878"	"http://bio2rdf.org/drugbank:DB00993"
"http://purl.bioontology.org/ontology/RXNORM/73494"	"http://purl.org/net/ohdsi#1317640"	"http://bio2rdf.org/drugbank:DB00966"
"http://purl.bioontology.org/ontology/RXNORM/55681"	"http://purl.org/net/ohdsi#977421"	"http://bio2rdf.org/drugbank:DB00896"
"http://purl.bioontology.org/ontology/RXNORM/89013"	"http://purl.org/net/ohdsi#757688"	"http://bio2rdf.org/drugbank:DB01238"
"http://purl.bioontology.org/ontology/RXNORM/1251"	"http://purl.org/net/ohdsi#1314865"	"http://bio2rdf.org/drugbank:DB00928"
"http://purl.bioontology.org/ontology/RXNORM/6574"	"http://purl.org/net/ohdsi#19124906"	"http://bio2rdf.org/drugbank:DB01378"
"http://purl.bioontology.org/ontology/RXNORM/25138"	"http://purl.org/net/ohdsi#996625"	"http://bio2rdf.org/drugbank:DB00693"
"http://purl.bioontology.org/ontology/RXNORM/8588"	"http://purl.org/net/ohdsi#19049024"	"http://bio2rdf.org/drugbank:DB01345"
"http://purl.bioontology.org/ontology/RXNORM/3041"	"http://purl.org/net/ohdsi#1311078"	"http://bio2rdf.org/drugbank:DB00987"
"http://purl.bioontology.org/ontology/RXNORM/4461"	"http://purl.org/net/ohdsi#19110714"	"http://bio2rdf.org/drugbank:DB00591"
"http://purl.bioontology.org/ontology/RXNORM/19478"	"http://purl.org/net/ohdsi#937791"	"http://bio2rdf.org/drugbank:DB01294"
"http://purl.bioontology.org/ontology/RXNORM/25486"	"http://purl.org/net/ohdsi#19097468"	"http://bio2rdf.org/drugbank:DB00789"
"http://purl.bioontology.org/ontology/RXNORM/6102"	"http://purl.org/net/ohdsi#984801"	"http://bio2rdf.org/drugbank:DB01575"
"http://purl.bioontology.org/ontology/RXNORM/10636"	"http://purl.org/net/ohdsi#1102917"	"http://bio2rdf.org/drugbank:DB00500"
"http://purl.bioontology.org/ontology/RXNORM/11404"	"http://purl.org/net/ohdsi#19011010"	"http://bio2rdf.org/drugbank:DB00920"
"http://purl.bioontology.org/ontology/RXNORM/1388"	"http://purl.org/net/ohdsi#916751"	"http://bio2rdf.org/drugbank:DB00431"
"http://purl.bioontology.org/ontology/RXNORM/7980"	"http://purl.org/net/ohdsi#1728416"	"http://bio2rdf.org/drugbank:DB01053"
"http://purl.bioontology.org/ontology/RXNORM/3036"	"http://purl.org/net/ohdsi#43083649"	"http://bio2rdf.org/drugbank:DB00138"
"http://purl.bioontology.org/ontology/RXNORM/1540523"	"http://purl.org/net/ohdsi#45775509"	"http://bio2rdf.org/drugbank:DB01722"
"http://purl.bioontology.org/ontology/RXNORM/229369"	"http://purl.org/net/ohdsi#1789517"	"http://bio2rdf.org/drugbank:DB01764"
"http://purl.bioontology.org/ontology/RXNORM/50675"	"http://purl.org/net/ohdsi#766337"	"http://bio2rdf.org/drugbank:DB00536"
"http://purl.bioontology.org/ontology/RXNORM/228783"	"http://purl.org/net/ohdsi#1189458"	"http://bio2rdf.org/drugbank:DB00998"
"http://purl.bioontology.org/ontology/RXNORM/3356"	"http://purl.org/net/ohdsi#43084004"	"http://bio2rdf.org/drugbank:DB00485"
"http://purl.bioontology.org/ontology/RXNORM/1601374"	"http://purl.org/net/ohdsi#45892075"	"http://bio2rdf.org/drugbank:DB09073"
"http://purl.bioontology.org/ontology/RXNORM/82819"	"http://purl.org/net/ohdsi#19043959"	"http://bio2rdf.org/drugbank:DB00659"
"http://purl.bioontology.org/ontology/RXNORM/1368374"	"http://purl.org/net/ohdsi#43014117"	"http://bio2rdf.org/drugbank:DB02375"
"http://purl.bioontology.org/ontology/RXNORM/10180"	"http://purl.org/net/ohdsi#1836430"	"http://bio2rdf.org/drugbank:DB01015"
"http://purl.bioontology.org/ontology/RXNORM/270"	"http://purl.org/net/ohdsi#1701651"	"http://bio2rdf.org/drugbank:DB00919"
"http://purl.bioontology.org/ontology/RXNORM/190521"	"http://purl.org/net/ohdsi#1736971"	"http://bio2rdf.org/drugbank:DB01048"
"http://purl.bioontology.org/ontology/RXNORM/5470"	"http://purl.org/net/ohdsi#1373928"	"http://bio2rdf.org/drugbank:DB01275"
"http://purl.bioontology.org/ontology/RXNORM/1828"	"http://purl.org/net/ohdsi#1333357"	"http://bio2rdf.org/drugbank:DB01008"
"http://purl.bioontology.org/ontology/RXNORM/23088"	"http://purl.org/net/ohdsi#1189596"	"http://bio2rdf.org/drugbank:DB01551"
"http://purl.bioontology.org/ontology/RXNORM/621590"	"http://purl.org/net/ohdsi#19123869"	"http://bio2rdf.org/drugbank:DB01261"
"http://purl.bioontology.org/ontology/RXNORM/103"	"http://purl.org/net/ohdsi#1436650"	"http://bio2rdf.org/drugbank:DB01033"
"http://purl.bioontology.org/ontology/RXNORM/2598"	"http://purl.org/net/ohdsi#43081541"	"http://bio2rdf.org/drugbank:DB01068"
"http://purl.bioontology.org/ontology/RXNORM/15226"	"http://purl.org/net/ohdsi#19022479"	"http://bio2rdf.org/drugbank:DB01213"
"http://purl.bioontology.org/ontology/RXNORM/7486"	"http://purl.org/net/ohdsi#19021129"	"http://bio2rdf.org/drugbank:DB06690"
"http://purl.bioontology.org/ontology/RXNORM/5514"	"http://purl.org/net/ohdsi#1377023"	"http://bio2rdf.org/drugbank:DB00200"
"http://purl.bioontology.org/ontology/RXNORM/1488564"	"http://purl.org/net/ohdsi#44785829"	"http://bio2rdf.org/drugbank:DB06292"
"http://purl.bioontology.org/ontology/RXNORM/623400"	"http://purl.org/net/ohdsi#19087394"	"http://bio2rdf.org/drugbank:DB06218"
"http://purl.bioontology.org/ontology/RXNORM/17145"	"http://purl.org/net/ohdsi#929983"	"http://bio2rdf.org/drugbank:DB00600"
"http://purl.bioontology.org/ontology/RXNORM/1435108"	"http://purl.org/net/ohdsi#43560400"	"http://bio2rdf.org/drugbank:DB08357"
"http://purl.bioontology.org/ontology/RXNORM/1040028"	"http://purl.org/net/ohdsi#40230761"	"http://bio2rdf.org/drugbank:DB08815"
"http://purl.bioontology.org/ontology/RXNORM/32592"	"http://purl.org/net/ohdsi#1318011"	"http://bio2rdf.org/drugbank:DB00526"
"http://purl.bioontology.org/ontology/RXNORM/2898"	"http://purl.org/net/ohdsi#43081874"	"http://bio2rdf.org/drugbank:DB04665"
"http://purl.bioontology.org/ontology/RXNORM/7512"	"http://purl.org/net/ohdsi#1321341"	"http://bio2rdf.org/drugbank:DB00368"
"http://purl.bioontology.org/ontology/RXNORM/16681"	"http://purl.org/net/ohdsi#1529331"	"http://bio2rdf.org/drugbank:DB00284"
"http://purl.bioontology.org/ontology/RXNORM/38454"	"http://purl.org/net/ohdsi#1342439"	"http://bio2rdf.org/drugbank:DB00519"
"http://purl.bioontology.org/ontology/RXNORM/384455"	"http://purl.org/net/ohdsi#1742432"	"http://bio2rdf.org/drugbank:DB00560"
"http://purl.bioontology.org/ontology/RXNORM/473837"	"http://purl.org/net/ohdsi#40166675"	"http://bio2rdf.org/drugbank:DB06402"
"http://purl.bioontology.org/ontology/RXNORM/2193"	"http://purl.org/net/ohdsi#1777806"	"http://bio2rdf.org/drugbank:DB01212"
"http://purl.bioontology.org/ontology/RXNORM/81864"	"http://purl.org/net/ohdsi#941052"	"http://bio2rdf.org/drugbank:DB00523"
"http://purl.bioontology.org/ontology/RXNORM/1813"	"http://purl.org/net/ohdsi#43077001"	"http://bio2rdf.org/drugbank:DB01210"
"http://purl.bioontology.org/ontology/RXNORM/139778"	"http://purl.org/net/ohdsi#916943"	"http://bio2rdf.org/drugbank:DB01079"
"http://purl.bioontology.org/ontology/RXNORM/10154"	"http://purl.org/net/ohdsi#836208"	"http://bio2rdf.org/drugbank:DB00202"
"http://purl.bioontology.org/ontology/RXNORM/3013"	"http://purl.org/net/ohdsi#1110727"	"http://bio2rdf.org/drugbank:DB00434"
"http://purl.bioontology.org/ontology/RXNORM/4530"	"http://purl.org/net/ohdsi#1756524"	"http://bio2rdf.org/drugbank:DB03843"
"http://purl.bioontology.org/ontology/RXNORM/1362885"	"http://purl.org/net/ohdsi#43012228"	"http://bio2rdf.org/drugbank:DB02962"
"http://purl.bioontology.org/ontology/RXNORM/12574"	"http://purl.org/net/ohdsi#1314924"	"http://bio2rdf.org/drugbank:DB00441"
"http://purl.bioontology.org/ontology/RXNORM/1544460"	"http://purl.org/net/ohdsi#45776944"	"http://bio2rdf.org/drugbank:DB09054"
"http://purl.bioontology.org/ontology/RXNORM/236083"	"http://purl.org/net/ohdsi#19055729"	"http://bio2rdf.org/drugbank:DB00630"
"http://purl.bioontology.org/ontology/RXNORM/22380"	"http://purl.org/net/ohdsi#19086827"	"http://bio2rdf.org/drugbank:DB03600"
"http://purl.bioontology.org/ontology/RXNORM/39841"	"http://purl.org/net/ohdsi#943852"	"http://bio2rdf.org/drugbank:DB06694"
"http://purl.bioontology.org/ontology/RXNORM/8152"	"http://purl.org/net/ohdsi#735340"	"http://bio2rdf.org/drugbank:DB00191"
"http://purl.bioontology.org/ontology/RXNORM/21090"	"http://purl.org/net/ohdsi#950098"	"http://bio2rdf.org/drugbank:DB01188"
"http://purl.bioontology.org/ontology/RXNORM/274783"	"http://purl.org/net/ohdsi#1502905"	"http://bio2rdf.org/drugbank:DB00047"
"http://purl.bioontology.org/ontology/RXNORM/475969"	"http://purl.org/net/ohdsi#1758536"	"http://bio2rdf.org/drugbank:DB07191"
"http://purl.bioontology.org/ontology/RXNORM/11002"	"http://purl.org/net/ohdsi#906914"	"http://bio2rdf.org/drugbank:DB03904"
"http://purl.bioontology.org/ontology/RXNORM/1040005"	"http://purl.org/net/ohdsi#40230597"	"http://bio2rdf.org/drugbank:DB06590"
"http://purl.bioontology.org/ontology/RXNORM/1368871"	"http://purl.org/net/ohdsi#43013853"	"http://bio2rdf.org/drugbank:DB03462"
"http://purl.bioontology.org/ontology/RXNORM/72962"	"http://purl.org/net/ohdsi#1315942"	"http://bio2rdf.org/drugbank:DB01248"
"http://purl.bioontology.org/ontology/RXNORM/8356"	"http://purl.org/net/ohdsi#1146810"	"http://bio2rdf.org/drugbank:DB00554"
"http://purl.bioontology.org/ontology/RXNORM/11645"	"http://purl.org/net/ohdsi#19011091"	"http://bio2rdf.org/drugbank:DB08826"
"http://purl.bioontology.org/ontology/RXNORM/2670"	"http://purl.org/net/ohdsi#43081622"	"http://bio2rdf.org/drugbank:DB00318"
"http://purl.bioontology.org/ontology/RXNORM/19737"	"http://purl.org/net/ohdsi#1139179"	"http://bio2rdf.org/drugbank:DB00963"
"http://purl.bioontology.org/ontology/RXNORM/4018"	"http://purl.org/net/ohdsi#19045045"	"http://bio2rdf.org/drugbank:DB00153"
"http://purl.bioontology.org/ontology/RXNORM/1547611"	"http://purl.org/net/ohdsi#45776147"	"http://bio2rdf.org/drugbank:DB04911"
"http://purl.bioontology.org/ontology/RXNORM/68147"	"http://purl.org/net/ohdsi#1503983"	"http://bio2rdf.org/drugbank:DB00050"
"http://purl.bioontology.org/ontology/RXNORM/11202"	"http://purl.org/net/ohdsi#1308290"	"http://bio2rdf.org/drugbank:DB00541"
"http://purl.bioontology.org/ontology/RXNORM/195085"	"http://purl.org/net/ohdsi#1738135"	"http://bio2rdf.org/drugbank:DB00625"
"http://purl.bioontology.org/ontology/RXNORM/321952"	"http://purl.org/net/ohdsi#915935"	"http://bio2rdf.org/drugbank:DB00337"
"http://purl.bioontology.org/ontology/RXNORM/82122"	"http://purl.org/net/ohdsi#1742253"	"http://bio2rdf.org/drugbank:DB01137"
"http://purl.bioontology.org/ontology/RXNORM/73137"	"http://purl.org/net/ohdsi#19017067"	"http://bio2rdf.org/drugbank:DB00775"
"http://purl.bioontology.org/ontology/RXNORM/30009"	"http://purl.org/net/ohdsi#1510202"	"http://bio2rdf.org/drugbank:DB00491"
"http://purl.bioontology.org/ontology/RXNORM/8134"	"http://purl.org/net/ohdsi#734275"	"http://bio2rdf.org/drugbank:DB01174"
"http://purl.bioontology.org/ontology/RXNORM/32624"	"http://purl.org/net/ohdsi#718122"	"http://bio2rdf.org/drugbank:DB00776"
"http://purl.bioontology.org/ontology/RXNORM/91293"	"http://purl.org/net/ohdsi#19135920"	"http://bio2rdf.org/drugbank:DB00735"
"http://purl.bioontology.org/ontology/RXNORM/1251576"	"http://purl.org/net/ohdsi#42709329"	"http://bio2rdf.org/drugbank:DB07980"
"http://purl.bioontology.org/ontology/RXNORM/10553"	"http://purl.org/net/ohdsi#19000726"	"http://bio2rdf.org/drugbank:DB02513"
"http://purl.bioontology.org/ontology/RXNORM/1302966"	"http://purl.org/net/ohdsi#42873638"	"http://bio2rdf.org/drugbank:DB08889"
"http://purl.bioontology.org/ontology/RXNORM/30145"	"http://purl.org/net/ohdsi#19072126"	"http://bio2rdf.org/drugbank:DB00764"
"http://purl.bioontology.org/ontology/RXNORM/214342"	"http://purl.org/net/ohdsi#951469"	"http://bio2rdf.org/drugbank:DB00258"
"http://purl.bioontology.org/ontology/RXNORM/8727"	"http://purl.org/net/ohdsi#1552310"	"http://bio2rdf.org/drugbank:DB00396"
"http://purl.bioontology.org/ontology/RXNORM/1494066"	"http://purl.org/net/ohdsi#44816310"	"http://bio2rdf.org/drugbank:DB09031"
"http://purl.bioontology.org/ontology/RXNORM/461016"	"http://purl.org/net/ohdsi#757352"	"http://bio2rdf.org/drugbank:DB00402"
"http://purl.bioontology.org/ontology/RXNORM/6851"	"http://purl.org/net/ohdsi#1305058"	"http://bio2rdf.org/drugbank:DB00563"
"http://purl.bioontology.org/ontology/RXNORM/28889"	"http://purl.org/net/ohdsi#1107830"	"http://bio2rdf.org/drugbank:DB00455"
"http://purl.bioontology.org/ontology/RXNORM/4103"	"http://purl.org/net/ohdsi#1549254"	"http://bio2rdf.org/drugbank:DB00655"
"http://purl.bioontology.org/ontology/RXNORM/4083"	"http://purl.org/net/ohdsi#43084520"	"http://bio2rdf.org/drugbank:DB00783"
"http://purl.bioontology.org/ontology/RXNORM/8163"	"http://purl.org/net/ohdsi#1135766"	"http://bio2rdf.org/drugbank:DB00388"
"http://purl.bioontology.org/ontology/RXNORM/642274"	"http://purl.org/net/ohdsi#991003"	"http://bio2rdf.org/drugbank:DB01256"
"http://purl.bioontology.org/ontology/RXNORM/719"	"http://purl.org/net/ohdsi#43117326"	"http://bio2rdf.org/drugbank:DB01351"
"http://purl.bioontology.org/ontology/RXNORM/8896"	"http://purl.org/net/ohdsi#1154332"	"http://bio2rdf.org/drugbank:DB00852"
"http://purl.bioontology.org/ontology/RXNORM/140587"	"http://purl.org/net/ohdsi#1118084"	"http://bio2rdf.org/drugbank:DB00482"
"http://purl.bioontology.org/ontology/RXNORM/4501"	"http://purl.org/net/ohdsi#756349"	"http://bio2rdf.org/drugbank:DB00690"
"http://purl.bioontology.org/ontology/RXNORM/4109"	"http://purl.org/net/ohdsi#19103548"	"http://bio2rdf.org/drugbank:DB00903"
"http://purl.bioontology.org/ontology/RXNORM/38400"	"http://purl.org/net/ohdsi#742185"	"http://bio2rdf.org/drugbank:DB00289"
"http://purl.bioontology.org/ontology/RXNORM/4025"	"http://purl.org/net/ohdsi#1145379"	"http://bio2rdf.org/drugbank:DB00696"
"http://purl.bioontology.org/ontology/RXNORM/10438"	"http://purl.org/net/ohdsi#1237049"	"http://bio2rdf.org/drugbank:DB00277"
"http://purl.bioontology.org/ontology/RXNORM/11413"	"http://purl.org/net/ohdsi#1710612"	"http://bio2rdf.org/drugbank:DB00495"
"http://purl.bioontology.org/ontology/RXNORM/1494854"	"http://purl.org/net/ohdsi#44816315"	"http://bio2rdf.org/drugbank:DB02613"
"http://purl.bioontology.org/ontology/RXNORM/19044"	"http://purl.org/net/ohdsi#19036946"	"http://bio2rdf.org/drugbank:DB00676"
"http://purl.bioontology.org/ontology/RXNORM/407990"	"http://purl.org/net/ohdsi#1548111"	"http://bio2rdf.org/drugbank:DB01012"
"http://purl.bioontology.org/ontology/RXNORM/480167"	"http://purl.org/net/ohdsi#1359548"	"http://bio2rdf.org/drugbank:DB01259"
"http://purl.bioontology.org/ontology/RXNORM/28004"	"http://purl.org/net/ohdsi#19069136"	"http://bio2rdf.org/drugbank:DB01020"
"http://purl.bioontology.org/ontology/RXNORM/37617"	"http://purl.org/net/ohdsi#1741122"	"http://bio2rdf.org/drugbank:DB01606"
"http://purl.bioontology.org/ontology/RXNORM/1300701"	"http://purl.org/net/ohdsi#42873635"	"http://bio2rdf.org/drugbank:DB04871"
"http://purl.bioontology.org/ontology/RXNORM/21241"	"http://purl.org/net/ohdsi#19050832"	"http://bio2rdf.org/drugbank:DB00349"
"http://purl.bioontology.org/ontology/RXNORM/8629"	"http://purl.org/net/ohdsi#1350489"	"http://bio2rdf.org/drugbank:DB00457"
"http://purl.bioontology.org/ontology/RXNORM/6911"	"http://purl.org/net/ohdsi#1106740"	"http://bio2rdf.org/drugbank:DB00247"
"http://purl.bioontology.org/ontology/RXNORM/10524"	"http://purl.org/net/ohdsi#19000537"	"http://bio2rdf.org/drugbank:DB00156"
"http://purl.bioontology.org/ontology/RXNORM/8782"	"http://purl.org/net/ohdsi#753626"	"http://bio2rdf.org/drugbank:DB00818"
