source_concept_code,source_concept_name,concept_code,concept_name,concept_id,concept_class_id
D002193,Cantharidin,45611640,Cantharidin,19039679,Ingredient
C100233,bumadizone,45612591,bumadizone,19039703,Ingredient
C006841,butamirate,45610027,butamirate,19039762,Ingredient
C027712,butobarbital,45614966,butobarbital,19039767,Ingredient
C009732,buthiazide,45618509,buthiazide,19039770,Ingredient
C009279,sodium bisulfite,45613677,sodium bisulfite,19039850,Ingredient
C005200,sodium metabisulfite,45616090,sodium metabisulfite,19039874,Ingredient
C027707,sodium perborate,45612515,sodium perborate,19039877,Ingredient
C100242,butriptyline,45615045,butriptyline,19039883,Ingredient
D064748,Dexlansoprazole,45612432,dexlansoprazole,19039926,Ingredient
C052555,spirapril,45616182,spirapril,19040051,Ingredient
D004394,Dydrogesterone,45611709,Dydrogesterone,19040060,Ingredient
C007032,chlorthenoxazin,45614923,chlorthenoxazin,19040071,Ingredient
D000114,Acetylene,45612796,Acetylene,19040233,Ingredient
C004644,camylofine,45618491,camylofine,19040527,Ingredient
D002229,Carbenoxolone,45611641,Carbenoxolone,19040563,Ingredient
D002231,Carbimazole,45612875,Carbimazole,19040606,Ingredient
C012047,sulfametrole,45612477,sulfametrole,19040624,Ingredient
C035444,sultamicillin,45610101,sultamicillin,19040627,Ingredient
C033007,Carbarson,45617375,Carbarson,19040641,Ingredient
C025911,sunflower seed oil,45610082,sunflower seed oil,19040871,Ingredient
C529000,golimumab,45612632,golimumab,19041065,Ingredient
C029768,tartaric acid,45611312,tartaric acid,19041085,Ingredient
C013276,teferrol,45613690,teferrol,19041135,Ingredient
C054745,temafloxacin,45611354,temafloxacin,19041153,Ingredient
C032801,tenoxicam,45614980,tenoxicam,19041220,Ingredient
D010696,Phloroglucinol,45614450,Phloroglucinol,19041222,Ingredient
D000781,Anethole Trithione,45610359,Anethole Trithione,19041226,Ingredient
C035458,testosterone 17-phenylpropionate,45612532,testosterone 17-phenylpropionate,19041536,Ingredient
C005245,tetrazepam,45617301,tetrazepam,19041746,Ingredient
C023507,tetroxoprim,45613714,tetroxoprim,19041781,Ingredient
C005822,thenyldiamine,45614915,thenyldiamine,19041786,Ingredient
C004280,thiocolchicoside,45612443,thiocolchicoside,19041813,Ingredient
C100194,thiopropazate,45617425,thiopropazate,19041817,Ingredient
D002233,Carbocysteine,45614086,Carbocysteine,19041843,Ingredient
D004629,Emepronium,45614186,Emepronium,19041852,Ingredient
D004640,Emetine,45610526,Emetine,19041857,Ingredient
C051006,thymomodulin,45616178,thymomodulin,19041860,Ingredient
C050504,tianeptine,45612545,tianeptine,19041910,Ingredient
C027385,tibolone,45616144,tibolone,19041933,Ingredient
C013305,tolciclate,45616115,tolciclate,19042099,Ingredient
C009500,tolfenamic acid,45617318,tolfenamic acid,19042155,Ingredient
C040550,tolrestat,45617381,tolrestat,19042191,Ingredient
D054709,Lecithins,45617242,Lecithin,19042345,Ingredient
C005370,tramazoline,45610021,tramazoline,19042445,Ingredient
C018404,treosulfan,45617345,treosulfan,19042545,Ingredient
C020168,triazulenone,45610073,triazulenone,19042550,Ingredient
C100302,tribenoside,45615047,tribenoside,19042575,Ingredient
C004345,triclofos,45614905,triclofos,19042692,Ingredient
C005386,tridihexethyl,45613658,tridihexethyl,19042695,Ingredient
C016167,triflusal,45610064,triflusal,19042778,Ingredient
C009954,trilostane,45616107,trilostane,19042801,Ingredient
D010743,Phospholipids,45611965,Phospholipids,19042852,Ingredient
C014873,trisulfapyrimidine,45612484,trisulfapyrimidine,19043076,Ingredient
C005865,troxerutin,45614917,troxerutin,19043154,Ingredient
C010809,tulobuterol,45610048,tulobuterol,19043191,Ingredient
C034028,vanadyl sulfate,45618565,vanadyl sulfate,19043266,Ingredient
C005871,vanillyl-N-nonylamide,45614918,vanillyl-N-nonylamide,19043291,Ingredient
C027429,veralipride,45612514,veralipride,19043327,Ingredient
D010758,Phosphorus,45614452,Phosphorus,19043395,Ingredient
D000362,Agar,45610339,Agar,19043649,Ingredient
D017307,Xamoterol,45611044,Xamoterol,19043833,Ingredient
C043877,acamprosate,45613747,acamprosate,19043959,Ingredient
C472965,fospropofol,45616251,fospropofol,19044273,Ingredient
C036650,zinc carbonate,45612535,zinc carbonate,19044314,Ingredient
C016837,zinc chloride,45617340,zinc chloride,19044317,Ingredient
D010830,Physostigmine,45615648,Physostigmine,19044337,Ingredient
D016898,Interferon-alpha,45617084,Interferon Alfa-n1,19044394,Ingredient
C554150,interferon alfa-n1,45612735,Interferon Alfa-n1,19044394,Ingredient
D019287,Zinc Sulfate,45611081,Zinc Sulfate,19044522,Ingredient
C013341,zipeprol,45613691,zipeprol,19044719,Ingredient
D010837,Vitamin K 1,45615649,Vitamin K 1,19044727,Ingredient
C028541,zirconium oxide,45613720,zirconium oxide,19044747,Ingredient
D010840,Phytosterols,45610806,Phytosterols,19044812,Ingredient
C515050,zopiclone,45613830,zopiclone,19044883,Ingredient
D016255,Anistreplase,45611008,Anistreplase,19044890,Ingredient
D004872,Vitamin D 2,45617824,Ergocalciferol,19045045,Ingredient
C059896,miglustat,45615011,Miglustat,19045272,Ingredient
C028498,evening primrose oil,45611309,Evening primrose oil,19045290,Ingredient
C050199,digoxin antibodies Fab fragments,45612544,digoxin antibodies Fab fragments,19045317,Ingredient
C032151,cifenline,45614979,cifenline,19045581,Ingredient
D004897,Erythrityl Tetranitrate,45617827,Erythrityl Tetranitrate,19045644,Ingredient
C007066,cinametic acid,45617311,cinametic acid,19045931,Ingredient
C045316,cinitapride,45616170,cinitapride,19045983,Ingredient
C067601,piperacetazine,45611363,piperacetazine,19046036,Ingredient
D002245,Carbon Dioxide,45616483,Carbon Dioxide,19046180,Ingredient
C034930,piperazine,45614984,piperazine,19046291,Ingredient
C007005,carprofen,45613668,carprofen,19046454,Ingredient
D010885,Pipobroman,45616848,Pipobroman,19046625,Ingredient
D010889,Piracetam,45610810,Piracetam,19046654,Ingredient
D010890,Pirenzepine,45618078,Pirenzepine,19046724,Ingredient
D019818,Clavulanic Acid,45617153,Clavulanic Acid,19046939,Ingredient
D010909,"Pituitary Hormones, Posterior",45615653,Posterior Pituitary Hormones,19046987,Ingredient
D010917,Pivampicillin,45615655,Pivampicillin,19047071,Ingredient
D010918,Pizotyline,45611971,Pizotyline,19047076,Ingredient
C004687,clofexamide,45614911,clofexamide,19047204,Ingredient
C018874,clofoctol,45612492,clofoctol,19047240,Ingredient
C007090,clomocycline,45610034,clomocycline,19047265,Ingredient
C085843,abciximab,45616220,abciximab,19047423,Ingredient
D002374,Catalase,45618897,CATALASE,19047698,Ingredient
D002248,Carbon Monoxide,45616484,Carbon Monoxide,19047756,Ingredient
D004928,Escin,45611737,Escin,19048012,Ingredient
C015677,amylocaine,45617338,amylocaine,19048016,Ingredient
C000913,cobamamide,45617288,cobamamide,19048026,Ingredient
C102070,lumefantrine,45612595,lumefantrine,19048037,Ingredient
C090600,gadobutrol,45613776,gadobutrol,19048493,Ingredient
D011097,Polygeline,45619264,Polygeline,19048561,Ingredient
D003346,Corticotropin-Releasing Hormone,45614139,Corticotropin-Releasing Hormone,19048699,Ingredient
C091346,fomivirsen,45611374,fomivirsen,19048999,Ingredient
D011188,Potassium,45615670,Potassium,19049024,Ingredient
D004964,Estriol,45619010,Estriol,19049038,Ingredient
D011189,Potassium Chloride,45616859,Potassium Chloride,19049105,Ingredient
D017272,Celiprolol,45617095,Celiprolol,19049145,Ingredient
D002260,Carboprost,45616485,Carboprost,19049150,Ingredient
C028019,cesium chloride,45618558,cesium chloride,19049175,Ingredient
D004967,Estrogens,45616589,Estrogens,19049228,Ingredient
C004322,cetrimonium,45613646,cetrimonium,19049284,Ingredient
D004979,Ethamsylate,45614211,Ethamsylate,19049350,Ingredient
C007020,chlorophyllin,45616100,chlorophyllin,19049402,Ingredient
C004616,chloroprocaine,45613648,chloroprocaine,19049410,Ingredient
C004664,chloropyramine,45617299,chloropyramine,19049437,Ingredient
C100100,chlorphenoxamine,45616228,chlorphenoxamine,19049707,Ingredient
C059451,lornoxicam,45618598,lornoxicam,19049709,Ingredient
C012839,cholinophyllin,45614943,oxtriphylline,19049816,Ingredient
C022990,chromic chloride,45613713,chromic chloride,19049877,Ingredient
D011193,Potassium Iodide,45611978,Potassium Iodide,19049909,Ingredient
C017133,chromous chloride,45617342,chromous chloride,19050007,Ingredient
D004998,Ethiodized Oil,45614212,Ethiodized Oil,19050016,Ingredient
C067192,ibutilide,45612559,ibutilide,19050087,Ingredient
D005003,Ethisterone,45614213,Ethisterone,19050090,Ingredient
D002331,Carnitine,45614088,Carnitine,19050104,Ingredient
C084820,profenamine,45616216,profenamine,19050123,Ingredient
C018873,cicloxilic acid,45610071,cicloxilic acid,19050211,Ingredient
D017315,Cilazapril,45612255,Cilazapril,19050216,Ingredient
C007145,crataegus extract,45611258,crataegus extract,19050237,Ingredient
C010087,eucalyptol,45613682,Eucalyptol,19050346,Ingredient
C019304,ciprofibrate,45618541,ciprofibrate,19050375,Ingredient
D005032,Ethylestrenol,45616591,Ethylestrenol,19050387,Ingredient
D005036,Ethylmorphine,45612977,Ethylmorphine,19050414,Ingredient
D005039,Etilefrine,45611744,Etilefrine,19050419,Ingredient
C000486,citiolone,45616079,citiolone,19050441,Ingredient
D011222,Prazepam,45618094,Prazepam,19050461,Ingredient
D005041,Etidocaine,45611745,Etidocaine,19050484,Ingredient
D005045,Etomidate,45614214,Etomidate,19050488,Ingredient
C038008,croconazole,45610103,croconazole,19050545,Ingredient
D005050,Etretinate,45610545,Etretinate,19050554,Ingredient
D005054,Eugenol,45617831,Eugenol,19050560,Ingredient
D005070,Evans Blue,45610547,Evans blue,19050607,Ingredient
C030341,salmon oil,45618561,salmon oil,19050610,Ingredient
C066304,sertindole,45613760,sertindole,19050633,Ingredient
C052745,zinc hydroxide,45616183,zinc hydroxide,19050644,Ingredient
D016576,Fleroxacin,45618265,Fleroxacin,19050750,Ingredient
C014417,clebopride,45611282,clebopride,19050761,Ingredient
C030906,clemizolpenicillin,45610092,clemizolpenicillin,19050768,Ingredient
C012255,clobazam,45616112,clobazam,19050832,Ingredient
C000490,clobenzorex,45614899,clobenzorex,19050840,Ingredient
C017135,clobutinol,45613701,clobutinol,19050863,Ingredient
C011731,cloprednol,45612476,cloprednol,19050907,Ingredient
C000520,cuprous oxide,45611234,cuprous oxide,19051035,Ingredient
C004660,clorophene,45614910,clorophene,19051093,Ingredient
C005522,cloxazolam,45616093,cloxazolam,19051096,Ingredient
C028457,cyamemazine,45617365,cyamemazine,19051234,Ingredient
D016644,Canthaxanthin,45614677,Canthaxanthin,19051252,Ingredient
D015310,Cefotiam,45613405,Cefotiam,19051271,Ingredient
D011299,Prenylamine,45611986,Prenylamine,19051285,Ingredient
D002441,Cefsulodin,46256240,Cefsulodin,19051345,Ingredient
C038068,cicletanine,45618570,cicletanine,19051444,Ingredient
D011341,Probucol,45615675,Probucol,19051463,Ingredient
D016700,Encainide,45611021,Encainide,19051513,Ingredient
C001383,cyclobutyrol,45618487,cyclobutyrol,19051590,Ingredient
C078456,denileukin diftitox,45616208,denileukin diftitox,19051642,Ingredient
C579662,dextran 1,45613995,Dextran 1,19051646,Ingredient
C506643,liposomal doxorubicin,46257204,doxorubicin liposome,19051649,Ingredient
D016853,Muromonab-CD3,45612239,Muromonab-CD3,19051865,Ingredient
C012262,cycrimine,45613686,cycrimine,19052031,Ingredient
C000027,cyprodenate,45618485,cyprodenate,19052076,Ingredient
D011370,Proflavine,45611988,Proflavine,19052317,Ingredient
D002635,Chenodeoxycholate,45616499,Chenodeoxycholate,19052447,Ingredient
D000409,Alanine,45610340,Alanine,19052489,Ingredient
D002504,Meclofenoxate,45618903,Meclofenoxate,19052682,Ingredient
D002509,Cephaloridine,46256304,Cephaloridine,19052683,Ingredient
C010100,dehydrosanol,45618511,dehydrosanol,19052686,Ingredient
D002518,Ceramides,45610425,Ceramides,19052687,Ingredient
C011214,demegestone,45610051,demegestone,19052689,Ingredient
C001967,denaverine,45611236,denaverine,19052724,Ingredient
D011377,Proglumide,45614480,Proglumide,19052734,Ingredient
D011392,Proline,45615678,Proline,19052736,Ingredient
D011526,Cryptenamine,45618106,Cryptenamine,19052812,Ingredient
D003685,Trioxocholate,45610480,Dehydrocholate,19052817,Ingredient
C092985,calcium pidolate,45613777,calcium pidolate,19052829,Ingredient
D003840,Deoxycholate,45615386,Deoxycholate,19052896,Ingredient
D011395,Promazine,45611990,Promazine,19052903,Ingredient
D011397,Promegestone,45616868,Promegestone,19052987,Ingredient
D009768,Obidoxime,45610758,Obidoxime,19053171,Ingredient
D010130,p-Aminohippuric Acid,45619222,p-Aminohippurate,19053177,Ingredient
C093233,iobitridol,45611375,iobitridol,19053540,Ingredient
C084584,periciazine,45613770,periciazine,19053565,Ingredient
C084591,propiomazine,45610149,propiomazine,19053610,Ingredient
C093450,ardeparin,45617421,ardeparin,19053746,Ingredient
D005259,Felypressin,45611755,Felypressin,19053864,Ingredient
D005275,Fendiline,45611758,Fendiline,19053866,Ingredient
D005280,Fenoterol,45611759,Fenoterol,19053979,Ingredient
D011440,Propyliodone,45619281,Propyliodone,19054048,Ingredient
D011479,Protamines,45618104,Protamines,19054245,Ingredient
D011506,Proteins,45610831,Proteins,19054248,Ingredient
D005340,Fibrinogen,45611761,Fibrinogen,19054702,Ingredient
C068329,clofarabine,45611364,clofarabine,19054821,Ingredient
D017338,Cladribine,45614691,Cladribine,19054825,Ingredient
D002593,Cetrimides,45612889,Cetrimides,19054849,Ingredient
C008396,dichlorobenzyl alcohol,45611263,dichlorobenzyl alcohol,19054875,Ingredient
C023635,dienogest,45616139,dienogest,19054876,Ingredient
C013483,diethanolamine fusidate,46257273,diethanolamine fusidate,19054877,Ingredient
C007383,difebarbamate,45611260,difebarbamate,19054879,Ingredient
C114976,technetium Tc 99m arcitumomab,46257329,technetium Tc 99m arcitumomab,19054914,Ingredient
C017231,aldioxa,45616126,aldioxa,19054915,Ingredient
C084600,floctafenine,45612575,floctafenine,19054931,Ingredient
D005436,Floxacillin,45614232,Floxacillin,19054936,Ingredient
C118524,helicidine,45618645,helicidine,19054991,Ingredient
C035916,dipropizine,45618569,dipropizine,19054993,Ingredient
C004651,dipropylacetamide,45610016,dipropylacetamide,19054995,Ingredient
C119496,iodine-131 anti-B1 antibody,45612603,iodine-131-tositumomab,19054997,Ingredient
D005442,Flumazenil,45616604,Flumazenil,19055153,Ingredient
D005443,Flumethasone,45619035,Flumethasone,19055156,Ingredient
D005444,Flunarizine,45616605,Flunarizine,19055183,Ingredient
C479038,carbomer,45611415,Carbomer,19055217,Ingredient
D005445,Flunitrazepam,45610566,Flunitrazepam,19055224,Ingredient
D005448,Fluocortolone,45611765,Fluocortolone,19055344,Ingredient
C018620,oleoresin capsicum,45614954,CAPSICUM OLEORESIN,19055492,Ingredient
C037328,ethylnicotinate,45611325,ethylnicotinate,19055757,Ingredient
C028042,dolomite,45610085,dolomite,19055901,Ingredient
C542912,amylmetacresol,45613943,amylmetacresol,19055907,Ingredient
C533149,"2,2-methylenebis(4-chloro-3-methyl-isopropylphenol)",45617460,biclotymol,19055954,Ingredient
D005475,Flupenthixol,45617849,Flupenthixol,19055982,Ingredient
C046318,dopexamine,45610114,dopexamine,19056154,Ingredient
C068538,liposomal amphotericin B,45616199,amphotericin B liposomal,19056402,Ingredient
D005484,Fluspirilene,45614236,Fluspirilene,19056465,Ingredient
C004369,2-phenylphenol,45618489,2-phenylphenol,19056474,Ingredient
D005486,Flavin Mononucleotide,45614237,Flavin Mononucleotide,19056500,Ingredient
C477447,benproperine,45613817,benproperine,19056541,Ingredient
C100263,dromostanolone,45616233,dromostanolone,19056571,Ingredient
C008405,demelverin,45616104,demelverin,19056579,Ingredient
C005317,drotaverin,45617304,drotaverin,19056611,Ingredient
C010353,Protamone,45612471,Protamone,19056631,Ingredient
C049073,droxicam,45615001,droxicam,19056645,Ingredient
C103422,2-ethylhexyl salicylate,45613791,ETHYL HEXYL SALICYLATE,19056671,Ingredient
D005601,Framycetin,45615456,Framycetin,19056694,Ingredient
D005641,Tegafur,45610576,Tegafur,19056756,Ingredient
D000443,Alcuronium,45611570,Alcuronium,19056758,Ingredient
D024502,alpha-Tocopherol,45613552,alpha Tocopherol,19056802,Ingredient
D019327,Copper Sulfate,45615914,Copper Sulfate,19057346,Ingredient
C070292,alglucerase,45616201,alglucerase,19057354,Ingredient
C005472,efloxate,45610023,efloxate,19057394,Ingredient
D015250,Aclarubicin,45614628,Aclarubicin,19057483,Ingredient
C013591,aluminum magnesium hydroxide,45618525,aluminum magnesium hydroxide,19057603,Ingredient
D005703,Gallamine,45617858,Gallamine,19057690,Ingredient
D005711,Gallopamil,45619044,Gallopamil,19057715,Ingredient
C072197,beractant,45616204,beractant,19057932,Ingredient
C031906,bifemelane,45612523,bifemelane,19058055,Ingredient
D005780,Gelatin,45616612,Gelatin,19058092,Ingredient
C004554,bismuth tribromophenate,45611243,BISMUTH TRIBROMOPHENATE,19058100,Ingredient
C005398,phenoxyethanol,45617305,Phenoxyethanol,19058343,Ingredient
D029760,Gamboge,45615983,Gamboge,19058348,Ingredient
D031841,Aconite,45617198,Aconite,19058354,Ingredient
D002766,Cholecystokinin,46256365,Cholecystokinin,19058355,Ingredient
C431566,degarelix,45610177,degarelix,19058410,Ingredient
C045651,epigallocatechin gallate,45611339,epigallocatechin gallate,19058494,Ingredient
C002749,cafedrine,45612440,cafedrine,19058510,Ingredient
C031365,epomediol,45614973,epomediol,19058527,Ingredient
D019355,Calcium Citrate,45618339,Calcium Citrate,19058572,Ingredient
C015853,eprozinol,45611289,eprozinol,19058682,Ingredient
C110051,calcium lactate,45615055,calcium lactate,19058896,Ingredient
C048498,erdosteine,45611344,erdosteine,19058933,Ingredient
C485829,dicalcium phosphate anhydrous,45618659,Calcium phosphate dibasic,19058973,Ingredient
C018392,tricalcium phosphate,45616131,tricalcium phosphate,19058978,Ingredient
D002784,Cholesterol,45615358,Cholesterol,19059097,Ingredient
C446080,talbutal,45612616,talbutal,19059149,Ingredient
D005857,Germanium,45616615,Germanium,19059405,Ingredient
C002125,etifoxine,45617290,etifoxine,19059441,Ingredient
C100268,ethamivan,45616234,ethamivan,19059472,Ingredient
D019856,Ethanolamine,45615932,ethanolamine,19059477,Ingredient
C012817,cetalkonium chloride,45618522,cetalkonium chloride,19059482,Ingredient
D005866,Gestonorone Caproate,45617870,Gestonorone Caproate,19059487,Ingredient
C018935,ethenzamide,45618540,ethenzamide,19059506,Ingredient
D005867,Gestrinone,45617871,Gestrinone,19059522,Ingredient
D015760,Alfentanil,45610999,Alfentanil,19059528,Ingredient
C006972,chloroacetate,45610031,Chloroacetate,19059552,Ingredient
C031752,ethyl cysteine,45618564,ethyl cysteine,19059622,Ingredient
C007678,ethyl linoleate,45612463,ethyl linoleate,19059630,Ingredient
C419502,alvimopan,45611409,alvimopan,19059654,Ingredient
C031334,chromocarb diethylamine,45618563,chromocarb diethylamine,19059658,Ingredient
C511328,flumethiazide,45617452,Flumethiazide,19059705,Ingredient
C005804,terpin hydrate,45611251,Terpin hydrate,19059707,Ingredient
D010718,Phosphatidylserines,45611964,phosphatidylserine,19059741,Ingredient
D011727,Pyridinolcarbamate,45616887,Pyridinolcarbamate,19059744,Ingredient
D005907,Gliclazide,45615467,Gliclazide,19059796,Ingredient
D011730,Pyridoxal,45619292,Pyridoxal,19059817,Ingredient
C009746,etofibrate,45617319,etofibrate,19060156,Ingredient
D011746,Pyrithioxin,45612012,Pyrithioxin,19060358,Ingredient
D011748,Pyrogallol,45619293,Pyrogallol,19060367,Ingredient
D011794,Quercetin,45618113,Quercetin,19060393,Ingredient
D011796,Quinacrine,45610844,Quinacrine,19060400,Ingredient
D011800,Quinestrol,45613252,Quinestrol,19060423,Ingredient
D064697,Racemethionine,45617286,Racemethionine,19060837,Ingredient
D005973,Glutamine,45614259,Glutamine,19060985,Ingredient
D005978,Glutathione,45616620,Glutathione,19061083,Ingredient
D020927,Dexmedetomidine,45619577,Dexmedetomidine,19061088,Ingredient
C003087,febarbamate,45614903,febarbamate,19061109,Ingredient
D005984,Glutethimide,45616621,Glutethimide,19061124,Ingredient
C004518,fenethylline,45610015,fenethylline,19061288,Ingredient
C048314,fenoverine,45616173,fenoverine,19061370,Ingredient
C004996,fenozolone,45613652,fenozolone,19061392,Ingredient
C035885,ferric phosphate,45612533,ferric phosphate,19061626,Ingredient
C029451,ferrous chloride,45613722,ferrous chloride,19061731,Ingredient
D002857,Chromium,46256137,Chromium,19061821,Ingredient
C005924,cortivazol,45611255,cortivazol,19061907,Ingredient
D012085,Chymosin,45619301,Chymosin,19062048,Ingredient
C084826,rescinnamine,45618622,rescinnamine,19062195,Ingredient
D012256,Riboflavin,45616905,Riboflavin,19062817,Ingredient
C002094,flavodic acid,45612439,flavodic acid,19063191,Ingredient
C022811,edoxudin,45618546,edoxudine,19063245,Ingredient
D057073,Thyrotropin Alfa,45618448,thyrotropin alfa (USP),19063297,Ingredient
C084590,rimiterol,45611369,rimiterol,19063387,Ingredient
D017335,Enoximone,45613459,Enoximone,19063454,Ingredient
C036604,esmolol,45612534,esmolol,19063575,Ingredient
C495058,pegaptanib,45610185,pegaptanib,19063605,Ingredient
D002866,Chromonar,45616507,Chromonar,19063698,Ingredient
C014870,flopropione,45613697,flopropione,19063763,Ingredient
D012395,Rose Bengal,45610859,Rose Bengal,19063871,Ingredient
D015575,Roxithromycin,45614646,Roxithromycin,19063874,Ingredient
D006139,Guaiacol,45610593,Guaiacol,19063951,Ingredient
D012431,Rutin,45618131,Rutin,19063981,Ingredient
D012439,Saccharin,45615712,Saccharin,19064042,Ingredient
D012450,Safflower Oil,45619317,Safflower Oil,19064089,Ingredient
C012976,flumequine,45610059,flumequine,19064329,Ingredient
C011824,fluocortin butyl ester,45610052,fluocortin butyl ester,19064432,Ingredient
C034833,fluorescein dilaurate,45612529,fluorescein dilaurate,19064496,Ingredient
C007740,fluorexon,45614927,Fluorexon stain,19064528,Ingredient
C034161,flupirtine,45614983,flupirtine,19064698,Ingredient
C100275,fomocain,45613785,fomocain,19065032,Ingredient
C004955,fosfestrol,45613651,fosfestrol,19065450,Ingredient
C514290,trisodium citrate,45610192,trisodium citrate,19065826,Ingredient
C013172,gamma-oryzanol,45616114,gamma-oryzanol,19065867,Ingredient
D012633,Secretin,45614518,Secretin,19066188,Ingredient
D018038,Selenite,45611068,Selenite,19066274,Ingredient
C116580,fructooligosaccharide,45613799,fructooligosaccharide,19066563,Ingredient
D019803,Glutathione Disulfide,46256280,Glutathione Disulfide,19066610,Ingredient
D006221,Halothane,45617886,Halothane,19066747,Ingredient
D012694,Serine,45619327,Serine,19066774,Ingredient
D012822,Silicon Dioxide,45615727,Silicon Dioxide,19066865,Ingredient
D012825,Silicon,45613286,Silicon,19066891,Ingredient
D012828,Silicones,45618137,Silicones,19066894,Ingredient
C015088,cresatin,45611284,cresatin,19066919,Ingredient
D012838,Silymarin,45619334,Silymarin,19066992,Ingredient
C036619,idebenone,45616163,idebenone,19067036,Ingredient
D006371,Helium,45613014,Helium,19067073,Ingredient
C100278,iodoxamate,45610165,iodoxamid,19067248,Ingredient
C033300,iotrolan,45613731,Iotrolan,19067271,Ingredient
C018986,ipriflavone,45612494,ipriflavone,19067274,Ingredient
D006427,Hemin,45616643,Hemin,19067303,Ingredient
D020926,Medetomidine,45615971,Medetomidine,19067415,Ingredient
D012844,Sincalide,45610873,Sincalide,19067803,Ingredient
D000966,Antimony Potassium Tartrate,45610364,Antimony Potassium Tartrate,19067810,Ingredient
C020904,glycol salicylate,45611296,glycol salicylate,19068028,Ingredient
D000500,Allylestrenol,45610343,Allylestrenol,19068397,Ingredient
D019695,Glycyrrhizic Acid,45615924,Glycyrrhizic Acid,19068419,Ingredient
D006535,Heptaminol,45617901,Heptaminol,19068433,Ingredient
D006569,Hesperidin,45613034,Hesperidin,19068688,Ingredient
C012980,monofluorophosphate,45614944,monofluorophosphate,19068715,Ingredient
C084599,clotiazepam,45615036,clotiazepam,19068821,Ingredient
C422802,ibritumomab tiuxetan,46257197,ibritumomab tiuxetan,19068830,Ingredient
D006590,Hexetidine,45619083,Hexetidine,19068839,Ingredient
C004451,guaiazulene,45614906,guaiazulene,19068893,Ingredient
C036518,halometasone,45614986,halometasone,19068896,Ingredient
C048849,heme arginate,45611345,heme arginate,19068899,Ingredient
D006591,Hexobarbital,45614276,Hexobarbital,19068964,Ingredient
D006594,Hexoprenaline,45614277,Hexoprenaline,19068969,Ingredient
D012967,Sodium Dodecyl Sulfate,45615731,Sodium Dodecyl Sulfate,19068999,Ingredient
C100115,hetacillin,45616229,hetacillin,19069006,Ingredient
C004954,hexylcaine,45618493,hexylcaine,19069009,Ingredient
D006632,Histamine,45610620,Histamine,19069019,Ingredient
D012969,Sodium Fluoride,45613294,Sodium Fluoride,19069022,Ingredient
C001652,homoharringtonine,45610010,omacetaxine mepesuccinate,19069046,Ingredient
C007964,hordenine,45614928,hordenine,19069048,Ingredient
D003094,Collagen,45616512,Collagen,19069049,Ingredient
C014486,hydroquinidine,45618528,hydroquinidine,19069075,Ingredient
C002283,hydroxyethylcellulose,45616081,hydroxyethyl cellulose,19069076,Ingredient
C010739,ifenprodil,45614938,ifenprodil,19069103,Ingredient
C043292,imidazole-2-hydroxybenzoate,45616166,imidazole-2-hydroxybenzoate,19069104,Ingredient
C027634,indanazoline,45613719,indanazoline,19069106,Ingredient
C020371,indobufen,45612495,indobufen,19069107,Ingredient
C053571,iopentol,45612549,iopentol,19069110,Ingredient
C054871,ioversol,46256723,ioversol,19069131,Ingredient
C055066,iron protein succinylate,45618591,iron protein succinylate,19069133,Ingredient
C411345,bemiparin,45612611,bemiparin,19069137,Ingredient
D006639,Histidine,45610621,Histidine,19069149,Ingredient
C020386,keracyanin,45616135,keracyanin,19069161,Ingredient
C100280,kebuzone,45611385,kebuzone,19069191,Ingredient
C018539,"thyroxine, triiodothyronine drug combination",46257034,liotrix,19069223,Ingredient
D006659,Histoplasmin,45613039,Histoplasmin,19069394,Ingredient
C012655,nimesulide,45611277,nimesulide,19069425,Ingredient
D012972,Sodium Hydroxide,45610881,Sodium Hydroxide,19069760,Ingredient
D012974,Sodium Iodide,45614534,Sodium Iodide,19069873,Ingredient
D012976,Sodium Morrhuate,45613295,Sodium Morrhuate,19069904,Ingredient
D012977,Sodium Nitrite,45612049,Sodium Nitrite,19069907,Ingredient
D012981,Sodium Tetradecyl Sulfate,45616936,Sodium Tetradecyl Sulfate,19070012,Ingredient
D002435,Cefamandole,45616495,Cefamandole,19070174,Ingredient
D013024,Soybean Oil,45614536,Soybean Oil,19070224,Ingredient
C009301,spermaceti,45613678,spermaceti,19070229,Ingredient
D015572,Spiramycin,45612190,Spiramycin,19070251,Ingredient
D002436,Cefatrizine,45610420,Cefatrizine,19070680,Ingredient
C511402,Grape Seed Proanthocyanidins,45617453,Grape Seed Proanthocyanidins,19070951,Ingredient
D012251,Rhus toxicodendron,45618128,Rhus toxicodendron extract,19070958,Ingredient
C018375,quaternium-15,46256797,quaternium-15,19071097,Ingredient
D003300,Copper,46256026,Copper,19071128,Ingredient
C042852,perflutren,46256713,Perflutren,19071160,Ingredient
C005089,lachesine,45614912,lachesine,19071185,Ingredient
C014635,lactitol,45613696,lactitol,19071236,Ingredient
C015408,oxatomide,45613698,oxatomide,19071314,Ingredient
C045718,lavender oil,46257173,lavender oil,19071651,Ingredient
C431183,Crotalidae Polyvalent immune Fab,46257335,Crotalidae Polyvalent immune Fab,19071744,Ingredient
C018578,letosteine,45618539,letosteine,19071861,Ingredient
C020918,lidamidine,45617350,lidamidine,19071862,Ingredient
C008281,limonene,45610037,limonene,19071864,Ingredient
C038377,lithium succinate,45617380,lithium succinate,19071904,Ingredient
